"1981","Num studies:1","","1999","Num studies:2","","2001","Num studies:2","","2002","Num studies:1","","2003","Num studies:5","","2004","Num studies:3","","2005","Num studies:4","","2006","Num studies:6","","2007","Num studies:13","","2008","Num studies:16","","2009","Num studies:21","","2010","Num studies:12","","2011","Num studies:8","","2012","Num studies:21","","2013","Num studies:14","","2014","Num studies:16","","2015","Num studies:17","","2016","Num studies:20","","2017","Num studies:12","","2018","Num studies:11","","2019","Num studies:10","","2020","Num studies:1","","2021","Num studies:1","","No Start Date","Num studies:2",""
"syndrome",2,"1.4492753623188406%","be",1,"1.5625%","they",4,"0.6907308377896613%","behave-ad",3,"0.8955223880597015%","an",5,"0.3602427723030738%","may",2,"1.0582010582010581%","amyloid",1,"0.6756756756756757%","modulation",5,"0.31928480204342274%","assess",8,"0.4550304593608509%","are",11,"0.43136827371311964%","dose",11,"0.22321470260787585%","abilities",8,"0.10416666666666667%","an",5,"0.15807655531908332%","2",12,"0.40270008231799864%","evaluate",9,"0.8644537883362365%","at",9,"0.309558825329179%","ccta",14,"0.03812636165577342%","may",21,"0.09680360031468231%","treatment",6,"0.5061601800848069%","imaging",8,"0.45074238209158807%","memory",13,"0.14293771524047%","this",2,"0.6060606060606061%","enrollment",1,"1.694915254237288%","an",7,"0.4937604991600672%"
"measures",2,"1.4492753623188406%","performed",1,"1.5625%","parkinson",4,"0.26737967914438504%","assessment",3,"0.8955223880597015%","imaging",5,"0.16750418760469013%","be",2,"1.0582010582010581%","platelets",1,"0.6756756756756757%","dose",5,"0.4857329483924869%","av94",8,"0.14936519790888722%","using",11,"0.1299049052602591%","receive",11,"0.6195409700587634%","impact",7,"0.2974232456140351%","as",5,"0.43733779252424576%","saliva",12,"0.16420361247947454%","determine",8,"0.32122093667241997%","dlb",9,"0.24779735682819384%","evaluate",13,"0.5800362126720915%","by",21,"0.20467040198078848%","placebo",6,"0.447769915505323%","efficacy",7,"0.46461463206408204%","research",13,"0.23033102424959187%","behavioral",2,"0.6060606060606061%","data",1,"1.694915254237288%","compliance",7,"0.251979841612671%"
"national",1,"0.7246376811594203%","at",1,"1.5625%","epilepsy",4,"0.26737967914438504%","this",2,"0.5970149253731343%","studies",5,"0.29660497610001224%","drug",2,"1.0582010582010581%","mild",1,"0.6756756756756757%","beta",5,"0.3552117311704723%","using",8,"0.3340776469938887%","galantamine",10,"0.10557432432432433%","dimebon",10,"0.6743680113999116%","blood",7,"0.6614907202350454%","proposal",5,"0.10313531353135313%","an",11,"0.4106305404879751%","efficacy",8,"0.5746513767613669%","moderate",8,"1.0414156496536047%","their",13,"0.2570059548388517%","scan",20,"0.1934092674147689%","4",6,"0.2600815100815101%","long-term",7,"0.8863664190114736%","from",12,"0.22455761153317416%","psychological",2,"0.6060606060606061%","collected",1,"1.694915254237288%","center",7,"0.251979841612671%"
"institute",1,"0.7246376811594203%","centers",1,"1.5625%","been",4,"0.26737967914438504%","safety",2,"0.5970149253731343%","or",5,"0.3602427723030738%","weeks",2,"1.4184397163120568%","moderate",1,"0.6756756756756757%","amyloid",5,"0.3552117311704723%","tomography",8,"0.18969049252834674%","mg",10,"0.10557432432432433%","purpose",10,"1.1807861981903103%","subjects",7,"1.162619971587956%","new",5,"0.10313531353135313%","phase",11,"0.4228493309731298%","subjects",8,"0.6217860258499165%","weeks",8,"0.5436796346687045%","impairment",13,"0.6618520706941386%","these",20,"0.15728465119624985%","used",6,"0.1828519666412134%","who",7,"0.9464293846008581%","quality",12,"0.25311837837769297%","investigators",2,"0.6060606060606061%","at",1,"1.694915254237288%","week",7,"0.251979841612671%"
"neurological",1,"0.7246376811594203%","united",1,"1.5625%","which",4,"0.26737967914438504%","dementia",2,"0.5970149253731343%","memantine",5,"0.8130081300813009%","primary",1,"0.2237136465324385%","investigate",1,"1.1904761904761905%","that",5,"0.10469011725293133%","participants",8,"0.28018865444687346%","cognitive",10,"0.3866820674255069%","assess",9,"0.7702770621482389%","studies",7,"0.29798039696110323%","support",5,"0.10313531353135313%","amyloid",11,"0.42714700932172134%","daily",8,"0.26221125074395485%","stimulation",8,"0.280396847734309%","advanced",13,"0.035403050108932466%","patients",19,"0.5601563386304276%","cell",6,"0.13812154696132597%","treatment",7,"0.39947749043243663%","it",11,"0.1733006861531474%","like",2,"0.6060606060606061%","routine",1,"1.694915254237288%","adverse",7,"0.251979841612671%"
"stroke",1,"0.7246376811594203%","kingdom",1,"1.5625%","subject",4,"0.26737967914438504%","such",2,"0.5970149253731343%","moderate",5,"0.7802766339351705%","objective",1,"0.2237136465324385%","relationship",1,"1.1904761904761905%","testing",5,"0.10469011725293133%","procedures",8,"0.15044620957337587%","single",10,"0.21762141966102208%","brain",9,"0.2946580014249187%","efficacy",7,"0.7511122314293447%","assess",4,"0.36682242990654207%","methylphenidate",11,"0.06901311249137336%","that",8,"0.5946799159495855%","each",8,"0.2456831999588635%","noninvasive",13,"0.035403050108932466%","2",19,"0.2489047548412612%","injection",6,"0.13812154696132597%","following",7,"0.2272380259676806%","ad",11,"0.9255901471091346%","clinical",2,"0.6060606060606061%","visits",1,"1.694915254237288%","events",7,"0.251979841612671%"
"proposes",1,"0.7246376811594203%","uk",1,"1.5625%","blood",4,"0.26737967914438504%","as",2,"0.5970149253731343%","mg",5,"2.29247175588639%","outpatients",1,"0.2237136465324385%","between",1,"1.1904761904761905%","medications",4,"0.16958996771854162%","visit",8,"0.21685641095200317%","mni-340",10,"0.07217090069284064%","participants",9,"0.43639111275015197%","-",7,"0.28248296869533%","modulating",4,"0.1557632398753894%","who",10,"0.4641110436833572%","risk",8,"0.15570260801868432%","visit",8,"0.20568634152225482%","have",12,"0.22237695894095014%","pet",19,"0.1561251462222252%","new",5,"0.2963425303544374%","rgn530",7,"0.09262935027127167%","by",10,"0.1226519059069328%","care",2,"0.6060606060606061%","every",1,"1.694915254237288%","6",6,"0.2159827213822894%"
"its",1,"0.7246376811594203%","","","","subjects",4,"0.26737967914438504%","disturbances",2,"0.5970149253731343%","examine",4,"0.2631041385790742%","affinity",1,"0.2237136465324385%","regional",1,"1.1904761904761905%","any",4,"0.16958996771854162%","an",8,"0.39193207731475077%","controls",10,"0.18443166318450613%","tolerability",9,"1.1990716701962905%","apnea",7,"0.09114583333333333%","dose",4,"0.1557632398753894%","dose",10,"0.30841502036749263%","part",8,"0.3341687552213868%","are",8,"0.20489244494815886%","due",12,"0.44024288093179487%","cognitive",19,"0.3325184341681991%","imaging",5,"0.1971100422029923%","at",7,"0.22962038453118971%","anxiety",10,"0.2976842720432464%","team",2,"0.6060606060606061%","6",1,"1.694915254237288%","ad",6,"0.941324694024478%"
"include",1,"0.7246376811594203%","","","","placed",4,"0.26737967914438504%","behavior",2,"0.5970149253731343%","s",4,"0.1340033500837521%","uncompetitive",1,"0.2237136465324385%","brain",1,"1.1904761904761905%","imaging",4,"0.16958996771854162%","who",8,"0.3112340472283837%","clinde",10,"0.12677484787018256%","8",9,"0.09638092344859261%","osa",7,"0.09114583333333333%","after",4,"0.1557632398753894%","part",10,"0.18601190476190477%","moderate",7,"0.748183111153091%","have",8,"0.4093245444245114%","cardiovascular",12,"0.032679738562091505%","been",19,"0.19287154040129342%","data",5,"0.16427577403187157%","impairment",6,"0.4124590597263351%","studies",9,"0.1776866456513378%","in",2,"0.6060606060606061%","12",1,"1.694915254237288%","complete",6,"0.2159827213822894%"
"repeated",1,"0.7246376811594203%","","","","during",4,"0.26737967914438504%","by",2,"0.5970149253731343%","testing",4,"0.1340033500837521%","n-methyl-d-aspartate",1,"0.2237136465324385%","volume",1,"1.1904761904761905%","two",4,"0.12667103076044336%","mni-308",8,"0.1542317331791016%","by",9,"0.4196391274913215%","healthy",8,"0.24594417807768548%","tolerability",6,"0.6274035714246444%","patient",4,"0.10082199808765924%","imaging",10,"0.29289550634651507%","once",7,"0.20460756410801012%","by",7,"0.22803114770863583%","that",11,"0.16076819400165906%","they",19,"0.12496602717254908%","placebo-controlled",5,"0.42962241260172257%","effect",6,"0.33683508036186827%","not",9,"0.15166710753256812%","psychiatric",2,"0.6060606060606061%","months",1,"1.694915254237288%","3",6,"0.45776337892968566%"
"assessments",1,"0.7246376811594203%","","","","procedure",4,"0.26737967914438504%","on",2,"0.5970149253731343%","other",4,"0.1340033500837521%","nmda",1,"0.2237136465324385%","measured",1,"1.1904761904761905%","but",4,"0.12667103076044336%","rsg",8,"0.4198725386936108%","1",9,"0.5482157016546231%","bapineuzumab",8,"0.7837788688852518%","evaluate",6,"0.42847950281144653%","safety",4,"1.3378918589198965%","clinical",10,"0.2692914954872482%","one",7,"0.19237009829892676%","hour",7,"0.20933014354066987%","placebo",11,"0.6018186436151484%","-",19,"0.10353757715392589%","an",5,"0.3845079953750706%","an",6,"0.23012726802505548%","1",9,"0.515219621573001%","one",2,"0.6060606060606061%","","","","two",6,"0.45776337892968566%"
"important",1,"0.7246376811594203%","","","","or",3,"0.6238859180035651%","clinical",2,"0.5970149253731343%","factors",4,"0.1340033500837521%","receptor",1,"0.2237136465324385%","by",1,"1.1904761904761905%","moderate",4,"0.20901290076111553%","xr",8,"0.4198725386936108%","drug",9,"0.3722204584321859%","or",8,"0.3669035457283218%","changes",6,"0.45931353379847834%","from",4,"0.25876636395281716%","f-18",10,"0.33772374197906113%","patients",7,"0.736755868889864%","trial",7,"0.4311537797205867%","an",11,"0.3468299364323185%","subjects",18,"0.5154411293716995%","np001",5,"0.30413625304136255%","these",6,"0.2692986916568054%","week",9,"0.20113809862823664%","as",2,"0.6060606060606061%","","","","phone",6,"0.2159827213822894%"
"possibly",1,"0.7246376811594203%","","","","an",3,"0.6238859180035651%","double-blind",2,"0.5970149253731343%","blood",4,"0.1340033500837521%","antagonist",1,"0.2237136465324385%","mri",1,"1.1904761904761905%","must",4,"0.20901290076111553%","av151",8,"0.14900353883404732%","tomography",9,"0.14937557344091637%","phase",8,"0.0925000925000925%","after",6,"0.44525094768246726%","who",4,"1.3164141683559158%","assessment",9,"0.17271295584734495%","diagnosis",7,"0.21458827910440817%","treatment",7,"0.2660701272730354%","at",11,"0.4308408810004195%","investigators",18,"0.11350044561935717%","using",5,"0.19431692660039115%","as",6,"0.2018490319344129%","baseline",9,"0.14539644943970864%","from",2,"0.6060606060606061%","","","","follow-up",6,"0.2159827213822894%"
"objective",1,"0.7246376811594203%","","","","their",3,"0.20053475935828877%","weeks",2,"0.5970149253731343%","4",4,"0.8635384715786726%","pre-clinical",1,"0.2237136465324385%","treatment",1,"1.1904761904761905%","randomized",4,"1.9555124127273054%","free",7,"0.39102321927537154%","patient",8,"0.43339613652113657%","bid",8,"0.08245722531436817%","individuals",6,"0.07868215134706814%","conduct",4,"0.08250825082508251%","3",9,"0.22013586582189212%","compared",6,"0.7152919567058518%","from",7,"0.2062054701582429%","has",11,"0.210831721140403%","not",17,"0.31488574718849804%","dds",5,"0.16087516087516088%","have",6,"0.4503610523629703%","-",9,"0.169890985424966%","they",2,"0.6060606060606061%","","","","made",6,"0.2159827213822894%"
"performed",1,"0.7246376811594203%","","","","such",3,"0.20053475935828877%","during",2,"0.5970149253731343%","at",4,"0.32674193478213576%","studies",1,"0.2237136465324385%","response",1,"1.1904761904761905%","patient",4,"0.334273707719886%","may",7,"0.3521338982829161%","day",8,"0.18565695464148813%","mni-388",8,"0.1113895850737956%","such",6,"0.07868215134706814%","comparative",4,"0.08250825082508251%","mild",9,"0.7590619151457298%","assess",6,"0.36920295856600127%","population",7,"0.30824513349643656%","from",11,"0.0868237960222886%","was",17,"0.16025996522307825%","clear",5,"0.12425606348258282%","cohort",6,"0.29243483788938335%","hospital",9,"0.20381328073635765%","caused",2,"0.6060606060606061%","","","","any",6,"0.2159827213822894%"
"by",1,"0.7246376811594203%","","","","radiotracer",3,"0.20053475935828877%","one",2,"0.5970149253731343%","impairment",4,"1.0095934216537232%","can",1,"0.2237136465324385%","a",1,"1.0416666666666667%","safety",4,"0.3360381140676058%","are",7,"0.32055772633243806%","may",8,"0.0841389317969202%","by",7,"0.24199692481244697%","cpap",6,"0.078125%","effectiveness",4,"0.08250825082508251%","week",9,"0.3054155977707891%","two",6,"0.1724129398184531%","both",7,"0.13512012734609263%","atherosclerosis",11,"0.029956427015250548%","has",17,"0.11050982881168625%","ffc",4,"0.13550135501355012%","patient",6,"0.19387538428870818%","blood",9,"0.0794351279788173%","by",2,"0.6060606060606061%","","","","scale",6,"0.2159827213822894%"
"ninds",1,"0.7246376811594203%","","","","allow",3,"0.20053475935828877%","period",2,"0.5970149253731343%","efficacy",4,"1.900960827790096%","decrease",1,"0.2237136465324385%","10-week",1,"1.0416666666666667%","6",4,"0.3360381140676058%","objective",7,"0.39030689680520975%","evaluate",8,"0.7955832000486142%","single",7,"0.1725311060596176%","tests",6,"0.07886786846275752%","behavioral",4,"0.08250825082508251%","human",9,"0.2270533401270738%","each",6,"0.1478857312549433%","subjects",6,"0.8572879619486984%","outcomes",11,"0.029956427015250548%","there",17,"0.055543171379304736%","team",4,"0.13550135501355012%","diagnosis",6,"0.1972592641404409%","such",8,"0.13534034716979482%","either",2,"0.6060606060606061%","","","","actigraph",6,"0.2159827213822894%"
"on",1,"0.7246376811594203%","","","","vivo",3,"0.20053475935828877%","dose",2,"0.5970149253731343%","cognition",4,"0.5522120156266498%","neuronal",1,"0.2237136465324385%","bifeprunox",1,"1.0416666666666667%","period",4,"0.08375209380234505%","reproducibility",7,"0.13116724292598814%","neurodegenerative",8,"0.1476188780893665%","no",7,"0.2474295571246829%","have",5,"0.7341765065874101%","symptoms",4,"0.08250825082508251%","function",8,"0.08682977268557897%","are",6,"0.14997428597507698%","objective",6,"0.2896356327341063%","risk",10,"0.3337599407579124%","safety",16,"0.9782425882138537%","purpose",4,"0.1954533933828547%","primary",5,"0.42943644456841346%","has",8,"0.11766581751997943%","receive",2,"0.6060606060606061%","","","","performed",6,"0.2159827213822894%"
"neuroanatomy",1,"0.7246376811594203%","","","","several",3,"0.20053475935828877%","5",2,"0.5970149253731343%","safety",4,"1.8682293316439662%","toxicity",1,"0.2237136465324385%","elderly",1,"1.0416666666666667%","has",4,"0.3360381140676058%","at",7,"0.21733533185359105%","which",7,"0.06600105229216775%","clinical",7,"0.23840183227603906%","mild",5,"0.47821614257513834%","access",4,"0.08250825082508251%","associated",8,"0.1821694158481756%","-",6,"0.1501046714181153%","during",6,"0.1602769588831178%","over",10,"0.2870663661494651%","dose",16,"0.2405218040359895%","ffc-mri",4,"0.13550135501355012%","objective",5,"0.5559296335549999%","effects",8,"0.19544567686865727%","three",2,"0.6060606060606061%","","","","sodium",5,"0.17998560115190784%"
"neuropsychology",1,"0.7246376811594203%","","","","neurodegeneratives",3,"0.20053475935828877%","2",2,"0.5970149253731343%","placebo",4,"1.8354978354978357%","associated",1,"0.2237136465324385%","psychosis",1,"1.0416666666666667%","obtained",4,"0.08375209380234505%","including",7,"0.13242908412789672%","titration",7,"0.07390202702702703%","levels",7,"0.4095312095312096%","assess",5,"0.5281972222182952%","conditions",4,"0.18324041141978276%","which",8,"0.2802020700000726%","doses",6,"0.5644833714834595%","they",6,"0.12673240839028949%","insulin",10,"0.17744666623525096%","gy",16,"0.0321285140562249%","individuals",4,"0.21635709057820507%","tolerability",5,"0.79960019990005%","out",8,"0.08231675822034865%","in-person",2,"0.6060606060606061%","","","","oxybate",5,"0.17998560115190784%"
"study",1,"0.7246376811594203%","","","","one",3,"0.20053475935828877%","measure",2,"0.5970149253731343%","weeks",4,"0.5194805194805194%","excessive",1,"0.2237136465324385%","behavioral",1,"1.0416666666666667%","take",4,"0.08375209380234505%","6",7,"0.19883928550652405%","24",7,"0.07390202702702703%","an",7,"0.28525406242217355%","dimebon",5,"0.7440476190476191%","our",4,"0.08250825082508251%","weeks",8,"0.15928620670658006%","if",6,"0.1512474168688088%","after",6,"0.16265178320131882%","both",10,"0.04574573511715156%","lcs",16,"0.08403361344537816%","safety",4,"0.34014294356020974%","mci",5,"0.44523192948980056%","based",8,"0.1547745303561971%","experience",2,"0.6060606060606061%","","","","weeks",5,"0.17998560115190784%"
"population",1,"0.7246376811594203%","","","","studies",3,"0.20053475935828877%","change",2,"0.5970149253731343%","baltimore",3,"0.10050251256281406%","glutamate",1,"0.2237136465324385%","disturbances",1,"1.0416666666666667%","approved",3,"0.35801902757511783%","weeks",7,"0.2956116551019848%","from",7,"0.1276808531499201%","lornoxicam",7,"0.07215007215007214%","has",5,"0.1516611167710613%","are",4,"0.08250825082508251%","after",8,"0.1502536569211444%","up",6,"0.4390283465655031%","groups",6,"0.2242889917418999%","including",10,"0.048917907411927426%","5",15,"0.20729470562182706%","period",4,"0.45677743519470143%","due",5,"0.44523192948980056%","can",8,"0.13254321849576753%","rate",2,"0.6060606060606061%","","","","three",5,"0.17998560115190784%"
